212.124.64.0,212.124.95.255,8192,18/01/99,Systemec BV
212.125.128.0,212.125.159.255,8192,29/12/98,Cubic Circle B.V.
212.127.128.0,212.127.255.255,32768,19/11/98,Ziggo B.V.
212.136.0.0,212.136.255.255,65536,04/11/98,Verizon Nederland B.V.
212.142.0.0,212.142.63.255,16384,10/02/99,Ziggo Services B.V.
212.153.0.0,212.153.255.255,65536,08/04/99,Verizon Nederland B.V.
212.159.192.0,212.159.255.255,16384,03/08/00,Atos Nederland B.V.
212.165.64.0,212.165.127.255,16384,27/09/02,Inmarsat Solutions B.V.
212.165.128.0,212.165.255.255,32768,06/08/02,
212.178.32.0,212.178.63.255,8192,23/06/99,Ziggo Services B.V.
212.178.64.0,212.178.127.255,16384,23/06/99,Ziggo B.V.
212.178.128.0,212.178.159.255,8192,23/06/99,Ziggo B.V.
212.178.192.0,212.178.223.255,8192,23/06/99,Ziggo B.V.
212.182.128.0,212.182.159.255,8192,10/01/01,KPN B.V.
212.182.160.0,212.182.191.255,8192,02/07/03,KPN B.V.
212.187.0.0,212.187.127.255,32768,26/05/99,Ziggo Services B.V.
212.203.0.0,212.203.31.255,8192,08/08/00,Ziggo B.V.
212.204.128.0,212.204.191.255,16384,29/06/99,Ziggo B.V.
212.204.192.0,212.204.223.255,8192,01/07/99,KPN B.V.
212.204.224.0,212.204.255.255,8192,18/02/00,KPN B.V.
212.206.0.0,212.206.255.255,65536,27/03/98,Verizon Nederland B.V.
212.211.0.0,212.211.127.255,32768,21/07/98,Verizon Nederland B.V.
212.238.0.0,212.238.255.255,65536,28/04/98,KPN B.V.
212.241.32.0,212.241.63.255,8192,05/09/00,KPN B.V.
213.10.0.0,213.10.255.255,65536,20/09/99,KPN B.V.
213.34.0.0,213.34.31.255,8192,16/09/99,Ziggo Services B.V.
213.34.32.0,213.34.63.255,8192,16/09/99,Quality Service Provider BV
213.34.64.0,213.34.95.255,8192,16/09/99,Ziggo B.V.
213.34.96.0,213.34.127.255,8192,16/09/99,Ziggo B.V.
213.34.128.0,213.34.159.255,8192,16/09/99,Vodafone Libertel B.V.
213.34.160.0,213.34.191.255,8192,16/09/99,Ziggo B.V.
213.34.224.0,213.34.255.255,8192,16/09/99,DELTA Fiber Nederland B.V.
213.46.0.0,213.46.255.255,65536,08/11/99,Ziggo Services B.V.
213.51.0.0,213.51.255.255,65536,25/01/00,Ziggo B.V.
213.52.144.0,213.52.159.255,4096,10/10/00,Equinix (EMEA) Acquisition Enterprises B.V.
213.52.160.0,213.52.191.255,8192,10/10/00,Equinix (EMEA) Acquisition Enterprises B.V.
213.52.192.0,213.52.255.255,16384,10/10/00,Equinix (EMEA) Acquisition Enterprises B.V.
213.53.0.0,213.53.255.255,65536,20/12/99,Verizon Nederland B.V.
213.62.0.0,213.62.255.255,65536,26/06/99,AT&T Global Network Services Nederland B.V.
213.73.128.0,213.73.255.255,32768,28/08/00,Ziggo B.V.
213.75.0.0,213.75.255.255,65536,06/04/00,KPN B.V.
213.84.0.0,213.84.255.255,65536,29/03/00,KPN B.V.
213.93.0.0,213.93.255.255,65536,09/05/00,Ziggo Services B.V.
213.109.112.0,213.109.127.255,4096,09/09/09,
213.116.0.0,213.116.255.255,65536,24/05/00,Verizon Nederland B.V.
213.117.0.0,213.117.255.255,65536,11/08/00,Verizon Nederland B.V.
213.124.0.0,213.124.63.255,16384,16/09/99,Ziggo B.V.
213.124.64.0,213.124.127.255,16384,16/09/99,Ziggo B.V.
213.124.128.0,213.124.159.255,8192,16/09/99,Ziggo B.V.
213.124.160.0,213.124.191.255,8192,16/09/99,Ziggo Services B.V.
213.124.192.0,213.124.255.255,16384,16/09/99,Ziggo Services B.V.
213.125.0.0,213.125.127.255,32768,16/09/99,Ziggo B.V.
213.125.128.0,213.125.191.255,16384,16/09/99,Ziggo B.V.
213.125.192.0,213.125.255.255,16384,16/09/99,Ziggo B.V.
213.126.0.0,213.126.63.255,16384,16/09/99,Ziggo B.V.
213.126.64.0,213.126.95.255,8192,16/09/99,Ziggo B.V.
213.126.96.0,213.126.127.255,8192,16/09/99,Ziggo B.V.
213.126.128.0,213.126.255.255,32768,16/09/99,Ziggo Services B.V.
213.127.0.0,213.127.255.255,65536,16/09/99,Ziggo Services B.V.
213.129.192.0,213.129.223.255,8192,01/05/00,Plex BV
213.130.160.0,213.130.191.255,8192,22/02/01,KPN B.V.
213.132.160.0,213.132.191.255,8192,28/01/03,Ziggo B.V.
213.132.192.0,213.132.223.255,8192,12/04/00,CJ2 Hosting B.V.
213.133.32.0,213.133.63.255,8192,13/10/00,KPN B.V.
213.134.224.0,213.134.255.255,8192,08/08/02,Solcon Internetdiensten B.V.
213.136.0.0,213.136.31.255,8192,09/12/99,BIT BV
213.144.224.0,213.144.255.255,8192,09/01/03,Routit BV
213.148.224.0,213.148.255.255,8192,21/01/03,KPN B.V.
213.152.160.0,213.152.191.255,8192,09/07/10,Global Layer B.V.
213.154.224.0,213.154.255.255,8192,29/01/03,BIT BV
213.156.0.0,213.156.15.255,4096,13/12/99,Nextpertise B.V.
213.156.16.0,213.156.31.255,4096,13/12/99,Computest Services B.V.
213.160.192.0,213.160.223.255,8192,10/04/00,Ziggo Services B.V.
213.162.160.0,213.162.191.255,8192,10/05/01,
213.163.64.0,213.163.95.255,8192,12/11/08,i3D.net B.V
213.168.224.0,213.168.239.255,4096,12/02/03,Equinix (EMEA) Acquisition Enterprises B.V.
213.171.64.0,213.171.95.255,8192,31/03/00,A1 Internet BV
213.171.128.0,213.171.159.255,8192,11/12/07,Accenture B. V.
213.174.128.0,213.174.159.255,8192,17/01/08,DataWeb Global Group B.V.
213.179.192.0,213.179.223.255,8192,17/03/10,i3D.net B.V
213.184.96.0,213.184.127.255,8192,22/11/02,DELTA Fiber Nederland B.V.
213.187.128.0,213.187.159.255,8192,18/02/00,Globecomm Europe B.V.
213.189.0.0,213.189.31.255,8192,05/01/00,Accenture B. V.
213.193.208.0,213.193.223.255,4096,28/06/02,True B.V.
213.196.0.0,213.196.63.255,16384,08/09/99,Servers.com B.V.
213.197.0.0,213.197.63.255,16384,02/12/99,KPN B.V.
213.197.192.0,213.197.255.255,16384,08/10/02,KPN B.V.
213.206.64.0,213.206.127.255,16384,01/12/00,KPN B.V.
213.206.192.0,213.206.255.255,16384,14/02/08,ML Consultancy
213.207.0.0,213.207.31.255,8192,13/03/00,Broadband Hosting B.V.
213.207.64.0,213.207.127.255,16384,30/03/05,ML Consultancy
213.214.96.0,213.214.127.255,8192,12/03/03,Accenture B. V.
213.219.0.0,213.219.31.255,8192,09/02/00,Equinix (EMEA) Acquisition Enterprises B.V.
213.219.48.0,213.219.63.255,4096,09/02/00,Equinix (EMEA) Acquisition Enterprises B.V.
213.222.0.0,213.222.31.255,8192,04/11/99,KPN B.V.
213.227.128.0,213.227.159.255,8192,21/07/00,LeaseWeb Netherlands B.V.
213.233.192.0,213.233.255.255,16384,15/05/03,Solcon Internetdiensten B.V.
213.239.128.0,213.239.191.255,16384,19/09/00,True B.V.
213.247.32.0,213.247.63.255,8192,02/04/03,Accenture B. V.
213.247.64.0,213.247.127.255,16384,17/03/09,Routit BV
213.249.64.0,213.249.95.255,8192,20/01/06,Metaregistrar B.V.
216.172.64.0,216.172.79.255,4096,07/07/11,Expereo International BV
217.8.96.0,217.8.111.255,4096,02/08/00,Nextpertise B.V.
217.16.32.0,217.16.47.255,4096,11/09/00,Odido Netherlands B.V.
217.17.128.0,217.17.143.255,4096,14/09/00,Ziggo Services B.V.
217.18.64.0,217.18.79.255,4096,18/09/00,Qweb Internet Services B.V.
217.19.16.0,217.19.31.255,4096,21/01/03,Legaco Networks B.V.
217.20.32.0,217.20.47.255,4096,22/09/00,Equinix (EMEA) Acquisition Enterprises B.V.
217.21.192.0,217.21.207.255,4096,27/03/09,OSSO B.V.
217.21.240.0,217.21.255.255,4096,12/02/03,Signet B.V.
217.23.0.0,217.23.15.255,4096,04/02/09,WorldStream B.V.
217.26.96.0,217.26.111.255,4096,07/06/10,KPN B.V.
217.26.112.0,217.26.127.255,4096,22/04/03,Bizway BV
217.27.224.0,217.27.239.255,4096,13/10/08,DDFR IT Infra & Security B.V.
217.28.240.0,217.28.255.255,4096,15/05/03,CITIC Telecom CPC Netherlands B.V.
217.62.0.0,217.62.255.255,65536,23/11/00,Ziggo B.V.
217.63.0.0,217.63.63.255,16384,23/11/00,Ziggo B.V.
217.63.64.0,217.63.95.255,8192,23/11/00,DELTA Fiber Nederland B.V.
217.63.128.0,217.63.191.255,16384,23/11/00,Ziggo Services B.V.
217.63.192.0,217.63.255.255,16384,23/11/00,Ziggo B.V.
217.67.224.0,217.67.239.255,4096,13/11/00,Enreach Netherlands B.V.
217.67.240.0,217.67.255.255,4096,05/12/03,Enreach Netherlands B.V.
217.68.16.0,217.68.31.255,4096,03/07/03,Equinix (EMEA) Acquisition Enterprises B.V.
217.68.48.0,217.68.63.255,4096,07/07/03,Gemeente Den Haag
217.70.208.0,217.70.223.255,4096,01/08/03,NETAPP Holding and Manufacturing BV
217.75.32.0,217.75.47.255,4096,22/12/00,Politie Nederland
217.76.16.0,217.76.31.255,4096,19/08/03,F2X Operator B.V.
217.77.128.0,217.77.143.255,4096,04/12/00,Luna.nl B.V.
217.77.144.0,217.77.159.255,4096,11/09/01,Luna.nl B.V.
217.100.0.0,217.100.127.255,32768,05/12/00,Ziggo B.V.
217.100.128.0,217.100.191.255,16384,05/12/00,Ziggo B.V.
217.100.192.0,217.100.255.255,16384,05/12/00,Ziggo B.V.
217.101.0.0,217.101.255.255,65536,05/12/00,Ziggo B.V.
217.102.0.0,217.102.127.255,32768,05/12/00,Ziggo Services B.V.
217.102.128.0,217.102.191.255,16384,05/12/00,Ziggo B.V.
217.102.192.0,217.102.223.255,8192,05/12/00,Ziggo B.V.
217.102.224.0,217.102.239.255,4096,05/12/00,Ziggo B.V.
217.102.240.0,217.102.255.255,4096,05/12/00,DELTA Fiber Nederland B.V.
217.103.0.0,217.103.255.255,65536,05/12/00,Ziggo Services B.V.
217.104.0.0,217.104.127.255,32768,05/12/00,Ziggo B.V.
217.104.128.0,217.104.255.255,32768,05/12/00,Ziggo Services B.V.
217.105.0.0,217.105.63.255,16384,05/12/00,Ziggo Services B.V.
217.105.64.0,217.105.127.255,16384,05/12/00,Ziggo B.V.
217.105.128.0,217.105.191.255,16384,05/12/00,Ziggo B.V.
217.105.192.0,217.105.223.255,8192,05/12/00,Ziggo B.V.
217.105.224.0,217.105.255.255,8192,05/12/00,Ziggo Services B.V.
217.112.112.0,217.112.127.255,4096,23/10/03,Ziggo Services B.V.
217.114.96.0,217.114.111.255,4096,25/01/01,Virtu Secure Webservices B.V.
217.114.160.0,217.114.175.255,4096,25/01/01,Equinix (EMEA) Acquisition Enterprises B.V.
217.115.192.0,217.115.207.255,4096,05/02/01,KPN B.V.
217.115.224.0,217.115.239.255,4096,05/02/01,Capgemini Nederland B.V.
217.117.144.0,217.117.159.255,4096,23/01/04,Equinix (EMEA) Acquisition Enterprises B.V.
217.117.224.0,217.117.239.255,4096,08/02/01,Utelisys Communications B.V.
217.118.160.0,217.118.175.255,4096,13/02/01,RTL Nederland B.V.
217.119.0.0,217.119.15.255,4096,13/02/01,Lubbers Box Telematica BV
217.119.224.0,217.119.239.255,4096,16/02/01,Root B.V
217.120.0.0,217.123.255.255,262144,19/12/00,Ziggo B.V.
217.148.16.0,217.148.31.255,4096,26/05/04,EQUANS Zuid-Nederland bv
217.148.80.0,217.148.95.255,4096,26/05/04,KPN B.V.
217.148.160.0,217.148.175.255,4096,06/03/01,We Dare B.V.
217.148.176.0,217.148.191.255,4096,07/11/03,We Dare B.V.
217.149.32.0,217.149.47.255,4096,09/03/01,SprintLink Netherlands B.V.
217.149.64.0,217.149.79.255,4096,12/03/01,KPN B.V.
217.149.128.0,217.149.143.255,4096,07/07/09,Signet B.V.
217.149.192.0,217.149.207.255,4096,12/03/01,Odido Netherlands B.V.
217.149.208.0,217.149.223.255,4096,05/08/02,Odido Netherlands B.V.
217.166.0.0,217.166.255.255,65536,06/04/01,KPN B.V.
217.169.224.0,217.169.239.255,4096,27/03/01,Defensie Telematica Organisatie
217.170.0.0,217.170.15.255,4096,27/03/01,Broadband Hosting B.V.
217.170.16.0,217.170.31.255,4096,24/04/03,Broadband Hosting B.V.
217.194.16.0,217.194.31.255,4096,14/09/04,Portavita B.V.
217.194.96.0,217.194.111.255,4096,19/04/01,KPN B.V.
217.194.112.0,217.194.127.255,4096,01/05/03,KPN B.V.
217.195.112.0,217.195.127.255,4096,30/09/04,Accenture B. V.
217.198.16.0,217.198.31.255,4096,03/11/04,in2ip B.V.

